product_id,product_name,brand,category,original_price,sale_price,rating_count,frequently_bought,shop_type,discount_percent,platform,thumbnail_url,source_platform,product_url,crawl_timestamp
cc58f1a4-36a3-4ed0-8634-6c111ca6dd2a,sốt arrabbiata barilla lọ 400g,barilla,Gia vị,125600,125600,184.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
08c95265-ebd1-4f4b-93f5-dfde6062a7b6,xốt cà chua thịt bò băm barilla lọ 400g,barilla,Gia vị,149200,149200,84.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
33564def-7cdf-4270-83e8-7e0c07a26e43,nước tương kikkoman chai 150ml,kikkoman,Gia vị,100900,100900,283.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
4706de9d-2f2e-440e-bacb-c8bd1fb479b6,bột ngọt (mì chính) miwon gói 1kg,miwon,Gia vị,74300,74300,134.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
334581b8-5d30-4d68-af6d-b97457af7374,sốt mayonnaise kewpie hương vị nhật gói 300g,kewpie,Gia vị,46100,46100,281.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
9a9b8469-d55a-4ad4-be7a-5e68835a33af,sốt mayonnaise kewpie gói 300g,kewpie,Gia vị,46100,46100,122.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
2b7ef967-b60c-4229-bcab-2f557e210c5f,sa tế tôm ngon thuận phát lọ 85g,thuận phát,Gia vị,12100,12100,58.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
b378bcda-a6c1-4439-9a2e-7cce431e1ff3,nước xốt mè rang kewpie chai 1 lít,kewpie,Gia vị,183700,183700,279.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
88fef6a7-f61c-4ef2-bd4a-0eafb0498a33,bột ngọt (mì chính) ajinomoto 100g,ajinomoto,Gia vị,9300,9300,170.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
594f4d70-68c4-4926-8aed-b46fcb42fcdf,bột ngọt (mì chính) ajinomoto 400g,ajinomoto,Gia vị,34100,34100,181.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
bb45889c-77da-4fd9-a12d-372ea2abb778,nước sốt mè rang kewpie chai 210ml,kewpie,Gia vị,60200,60200,138.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
ddeba8d7-795f-475c-bc03-415196e33a0e,bột ngọt (mì chính) ajinomoto gói 454g,ajinomoto,Gia vị,35900,35900,166.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
fed74d91-0830-4427-af13-256ab9d18f8e,"bột ngọt (mì chính) ajinomoto gói 1,8kg",ajinomoto,Gia vị,133300,133300,123.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
1bbd8730-684d-431c-9a1d-23f1e77347a7,bột ngọt (mì chính) ajinomoto 2kg,ajinomoto,Gia vị,129300,129300,149.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
724e546f-108c-46b8-b5e8-2332db461c88,mì chính ajinomoto plus gói 1kg,ajinomoto,Gia vị,102200,102200,253.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
b623ff56-94f5-48d6-a484-a5c9f4661dff,sốt mayonnaise aji - mayo chai 1kg,aji-mayo,Gia vị,115100,115100,299.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
2ce283c8-6149-4972-bd4a-f06b2d88379e,xốt mayonnaise aji-mayo tuýp 130g,aji-mayo,Gia vị,24100,24100,25.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
7d97122c-42f0-4bf7-b6e3-26c774cee799,bột canh hải châu gói 190g,hải châu,Gia vị,5200,5200,174.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
c1f2f552-0fa4-420d-aebf-998f219e5ecb,bột canh i-ốt hải châu gói 190g,hải châu,Gia vị,5200,5200,287.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
cc21dd46-140c-44d8-8502-2f78a60ea504,đường mía thượng hạng biên hòa gói 500g,biên hòa,Gia vị,18600,18600,58.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
bf24a5fc-57bb-4323-bb95-478d02c62ba8,muối biển visaco mặt trời (tinh) 450g,visaco,Gia vị,6700,6700,280.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
d663e5f1-ce52-4302-980e-b65548c4d346,bột canh vifon gói 200g,vifon,Gia vị,6600,6600,98.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
f5726dc6-a8c1-4dff-96be-7b16098cfd1f,nước mắm hương cá hồi chin-su chai 500ml,chin-su,Gia vị,55000,55000,57.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
dc0b4646-ab5b-4137-85c7-a1f26eea81bf,nước mắm nam ngư đệ nhị 900ml,nam ngư,Gia vị,26500,26500,276.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
d53caf88-b73a-42af-badf-c95ffc0dd575,nước tương đậm đặc maggi 300ml,maggi,Gia vị,19500,19500,130.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
e79ee887-696a-4c90-81f4-f8b24c88cace,nước tương đậm đặc maggi 700ml,maggi,Gia vị,37400,37400,24.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
18eafffb-2aa3-47b7-9e69-3e314c63827a,tương ớt chua ngọt cholimex chai 270g,cholimex,Gia vị,14400,14400,102.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
9d675089-a00d-4d99-a6cf-897c34c39441,nước tương tam thái tử nhất ca chai 500ml,chin-su,Gia vị,20400,20400,295.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
8e114dc4-49a1-43a6-9d9c-ad37e08eae22,tương cà cholimex chai 270g,cholimex,Gia vị,13600,13600,241.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
3d9abdf6-94b8-4e3e-97e6-99bfe6c5ec46,dầu hào maggi chai 350g,maggi,Gia vị,26400,26400,23.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
1d643cb2-dc07-4285-abbb-f73924ee8280,dầu hào maggi chai 530g,maggi,Gia vị,40400,40400,151.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
f0f6d97a-9a85-44fc-92fa-b4629da93616,tương ớt chin-su 250g,chin-su,Gia vị,18300,18300,298.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
396ea577-22f5-4e09-be6c-42efe3167f5c,tương ớt cholimex chai 270g,cholimex,Gia vị,12900,12900,186.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
d677061c-0f33-4590-a596-4182c36660b4,dầu dấm trộn salad cholimex chai 270g,cholimex,Gia vị,20400,20400,58.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
b555b0bd-e51b-4233-b395-e2ff09fd2db8,gia vị hoàn chỉnh knorr thịt kho tàu gói 28g,knorr,Gia vị,7400,7400,113.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
dbc8e14d-2f34-414e-94c3-58d8f897a10e,gia vị hoàn chỉnh knorr cá kho gói 28g,knorr,Gia vị,7300,7300,200.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
ac871e49-5110-4c5e-aa74-b0180e8d2aba,gia vị hoàn chỉnh knorr cá kho riềng gói 28g,knorr,Gia vị,7400,7400,48.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
c34117cf-29db-43d6-99f8-b88872618ab0,dấm gạo lên men lisa chai 400ml,lisa,Gia vị,19200,19200,165.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
70e49fd6-b620-4956-8f87-6474362c8a26,dầu mè ottogi chai 110ml,otoki,Gia vị,89400,89400,165.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
d4236647-86b6-4a71-be38-b9d3bccfe0e4,bột cà ri không cay ottogi gói 100g,otoki,Gia vị,55600,55600,281.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
e7b5a5ba-9ee8-4d00-97f7-e1285e990cb1,dấm táo heinz chai 473ml,heinz,Gia vị,93200,93200,98.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
91b182a7-bc58-4104-8c8a-67edd9430e78,tương ớt heinz chai 300g,heinz,Gia vị,35700,35700,170.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
e735a2df-e171-4e10-8501-3bc8e5269ad0,tương cà chua heinz chai 300g,heinz,Gia vị,36600,36600,137.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
17cd0fe0-fbe5-40b0-b316-99d5c782dcaa,hạt nêm aji-ngon gói 400g,aji-ngon,Gia vị,31600,31600,101.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
49cd1d40-1aaa-414c-95c1-9a75d1256c99,xốt mayonnaise ngọt dịu aji-mayo tuýp 130g,aji-mayo,Gia vị,24100,24100,244.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
ae070aaa-b902-4e96-8752-603e1def35d9,nước mắm phú quốc thanh quốc chai 520ml,thanh quốc,Gia vị,136300,136300,37.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
119cd150-d239-48ef-8a6d-85a4c68ab1c8,nước mắm thanh quốc phú quốc chai 520ml,thanh quốc,Gia vị,107000,107000,66.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
12a8a7e7-047d-4351-b9ea-8306b776a724,hạt nêm knorr thịt thăn xương ống và tủy gói 1.2kg,knorr,Gia vị,106000,106000,219.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
00f898e0-d275-4812-8f2b-d5b545953a53,hạt nêm cao cấp vị nấm hương maggi gói 450g,maggi,Gia vị,54100,54100,166.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
7b6d4453-2cbe-416b-9a62-7a471e5cf5e3,muối ớt chanh nha trang dh foods lọ 200g,dh foods,Gia vị,25800,25800,199.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
964dcf19-3979-41b9-80f6-3959a2591d91,nước màu dừa anh tuấn khang 150g,a tuấn khang,Gia vị,32500,32500,141.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
a09fc106-5636-4d1f-8da8-ff97534b8f38,gia vị wasabi neri s&b 43g,s&b,Gia vị,31500,31500,185.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
c2819b67-e651-438e-8fee-09323dc44cac,nước chấm mè rang kewpie chai 180ml,kewpie,Gia vị,22700,22700,62.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
9748675d-ec2f-4e2b-8ee0-53e28aee3cc5,tiêu đen xay dh foods lọ 80g,dh foods,Gia vị,45500,45500,199.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
820541b0-4050-47c7-8694-32525e5ac332,dấm táo ottogi chai 450ml,otoki,Gia vị,23500,23500,191.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
4161ed74-c7a5-449f-8922-86f747287552,muối ớt dh foods lọ 120g,dh foods,Gia vị,19000,19000,128.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
20babcab-916c-4567-8a25-1d79696dfecd,nước mắm nam ngư chai 750ml,nam ngư,Gia vị,52000,52000,189.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
78f90533-8693-4657-971e-a702360ac313,nước mắm nhỉ chánh hiệu thanh hà 40 độ đạm chai 520ml,thanh hà,Gia vị,139800,139800,220.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
7fedd781-0d73-4561-bec7-983d78584132,nước mắm nam ngư chai 900ml,nam ngư,Gia vị,60200,60200,150.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
250af87e-d33f-4216-9d48-bb825c6977f0,nước mắm nhĩ chính hiệu phú quốc 35 độ đạm thanh hà chai 520ml,thanh hà,Gia vị,112000,112000,129.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
ee727211-7781-4af2-8a56-0ab8f824595a,mắm chay minh hà pha sẵn nhất tâm250ml,minh hà,Gia vị,29900,29900,293.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
3a93416d-366c-4614-b88c-f4e62dd19936,nước mắm pha tỏi ớt thanh hà chai 250ml,thanh hà,Gia vị,42800,42800,60.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
fcd5177d-f8d7-4082-8ab1-46c5de2f45bd,xốt ướp thịt nướng cholimex gói 70g,cholimex,Gia vị,8800,8800,54.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
03c6a178-cb45-467f-8ffd-a34548eb032a,hạt nêm knorr thịt thăn xương ống và tủy gói 400g,knorr,Gia vị,38400,38400,135.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
661618bc-f41f-4085-8b0a-c409727476e1,bột ớt taeyung gói 454g,taeyung,Gia vị,185800,185800,108.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
831a5343-aa01-4764-9576-ab9019ca62be,sốt bbq sài gòn dh foods chai 200g,dh foods,Gia vị,30600,30600,170.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
3ab53628-c64f-4fae-96a0-c5b11e10d923,tương ớt sempio hộp 500g,sempio,Gia vị,88500,88500,201.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
3a77e20f-e85b-418c-95f8-baf7b0bca36b,đường phèn biên hòa gói 500g,biên hòa,Gia vị,38900,38900,46.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
a94d69d1-1898-4ea6-b871-0a0ff8d220ca,nước mắm phú quốc ông kỳ chai 525ml,ông kỳ,Gia vị,134100,134100,33.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
bf4c7051-1b83-43e6-8daa-24f44e0f4c9f,nước tương đậu nành maggi chai 700ml,maggi,Gia vị,32900,32900,33.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
395294e8-56c7-477b-850f-77b821f9937e,tương ớt cholimex chai chai 830g,cholimex,Gia vị,33400,33400,206.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
fd3bc0ca-bf93-4b2e-a94b-9c60b6cd7841,nước mắm phú quốc ông kỳ 35 độ đạm chai 525ml,ông kỳ,Gia vị,109200,109200,296.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
043910de-e039-49b6-b212-a8bdce59f2de,đường ăn kiêng biên hòa isomalts 5g 250g,biên hòa,Gia vị,77100,77100,70.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
f8dbbbce-bdd6-4b1a-8372-48181e03d5c4,sốt mayonnaise aji - mayo chai 430g,aji-mayo,Gia vị,61200,61200,100.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
77fb4e76-6f7b-4b35-8bf5-4dcc90f00beb,đường trắng cao cấp biên hòa daily gói 1kg,biên hòa,Gia vị,35800,35800,245.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
50c55f5f-a117-4cc7-abca-e831f8e69acf,nước mắm hạnh phúc 40b chai 500ml,hạnh phúc,Gia vị,83500,83500,156.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
3c7ae794-6a19-41ee-8667-f6fcfac8f155,nước mắm cá cơm 50 độ đạm hạnh phúc chai 250ml,hạnh phúc,Gia vị,53700,53700,179.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
3aa9d00a-68b6-4dd1-a82b-7e01e8bb49b1,bột vianco cary 10g,vianco,Gia vị,5000,5000,128.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
1025c168-0f07-45b0-9f22-71313fe88295,nước mắm cá cơm 60 độ đạm hạnh phúc  50ml,hạnh phúc,Gia vị,201100,201100,156.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
f6ea6cd0-ac5d-40f3-be94-a6822a0c9687,nước mắm cá cơm 50 độ đạm hạnh phúc chai 500ml,hạnh phúc,Gia vị,104100,104100,140.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
48275aa7-e6c9-4d3e-bcf3-b21b9f9871fb,nước mắm hạnh phúc 60n chai 250ml,hạnh phúc,Gia vị,73100,73100,192.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
f12c880e-8641-4e98-80d9-6624b9e3d251,nước mắm cá cơm cholimex chai 750g,cholimex,Gia vị,84300,84300,154.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
0306cd36-cd92-4681-ac69-8feac0411060,nước mắm cá cơm 60 độ đạm hạnh phúc chai 500ml,hạnh phúc,Gia vị,138000,138000,8.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
bbc9747c-67db-43e4-ae07-bd2ba38a27df,bột nước cốt dừa mikko gói 150g,mikko,Gia vị,20800,20800,165.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
0fef7d30-002a-42ef-a6c3-e883632eac10,dầu ô liu extra virgin latino bella chai 250ml,latino bella,Gia vị,131000,131000,279.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
2339c348-a634-4dab-bb1d-acbb77dc2f88,dầu đậu nành simply chai 1 lít,simply,Gia vị,66200,66200,137.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
f1385dd3-7db9-4ae3-9c78-b6919d562e0c,dầu đậu nành meizan 5l,meizan,Gia vị,284000,284000,207.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
8e3f59a9-3c94-4e7a-a652-623289f81f30,dầu nành tường an can 5l,tường an,Gia vị,338000,338000,245.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
c6e38363-9f83-4173-8815-c457813534af,dầu đậu nành tường an chai 2l,tường an,Gia vị,139000,139000,162.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
40647f82-4c73-4d63-b339-4733314cd79b,dầu ô liu extra virgin tường an chai 250ml,tường an,Gia vị,106000,106000,284.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
4e2f34b7-f72e-4515-b9ce-4c254aa63292,dầu mè tường an chai 1l lít,tường an,Gia vị,125000,125000,152.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
673e5947-b6d6-4574-9dd6-cb5e42f1a3ae,dầu mè tường an chai 400ml,tường an,Gia vị,58100,58100,75.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
8bca21c8-c56a-4727-a287-2cfa92425779,dầu ô liu extra virgin tường an chai 500ml,tường an,Gia vị,204000,204000,172.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
df452589-6d23-4c05-8861-77910cadc040,dầu ăn tường an chai 1 lít,tường an,Gia vị,59000,59000,207.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
44f35377-d143-4a1d-a3f8-b7abb74b8e22,dầu hướng dương organic sloboda chai 1 lít,sloboda,Gia vị,75000,75000,280.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
93aa7286-acee-4549-99e3-404c30a55574,dầu rán o liu hanoli chai 1l,hanoli,Gia vị,272900,272900,276.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
0ffa459a-e16b-4a1a-995e-bf2ea0ea0391,nước mắm hạnh phúc 60n 50ml,hạnh phúc,Gia vị,18200,18200,77.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
d9bc4377-6ab1-4099-a734-36b5071b7e73,tiêu đen xay phú quốc dh foods lọ 45g,dh foods,Gia vị,31600,31600,298.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
89266763-af20-4655-abe3-6869da09b83a,tiêu sọ xay phú quốc dh foods lọ 45g,dh foods,Gia vị,48500,48500,44.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
9e9395d7-b355-43ae-af60-d9baf5e30ed5,muối tôm ớt kiểu tây ninh dh foods chai 120g,dh foods,Gia vị,20000,20000,54.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
139cd2a6-dc11-4cb9-a088-2b6c8655b1a1,tương cà chin-su chai eo 250g,chin-su,Gia vị,18300,18300,50.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
3f87fbac-6edf-45f3-badc-ba8fe14d31e1,dầu hào  lee kum kee kum chun chai 255g,lee kum kee,Gia vị,26200,26200,207.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
83871a83-8cac-4632-aecd-7a0f4c3c391d,gia vị bún bò huế dhfood natural 25g,dh foods,Gia vị,16000,16000,283.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
88cadc88-b5f6-4c19-96e5-cd30de8b314a,gói gia vị lẩu nấm đông trùng hạ thảo nano curcumin  ssh gói 70g,ssh deli,Gia vị,37500,37500,117.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
a41fcd3a-93c3-42c8-86e3-52f1ef1529f0,gói gia vị  lẩu riêu cua bò nanocurcumin ssh gói 70g,ssh deli,Gia vị,29600,29600,106.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
fa93859a-cc48-4469-a80f-1a535603b308,mù tạt vàng heinz chai 255g,heinz,Gia vị,82900,82900,61.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
2297a3db-c1e9-4bdd-9e9c-cbd423364a24,dầu ăn dinh dưỡng marvela tường an chai 1l,marvela,Gia vị,61900,61900,178.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
bea34903-56a1-4a22-8709-a60f634d3402,nước mắm barona đặc biệt hải nhi chai 50ml,barona,Gia vị,27700,27700,39.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
3d7b4396-faf0-4478-ac5e-7dd6c5405210,xốt gia vị hoàn chỉnh barona nướng muối ớt 80g,barona,Gia vị,12800,12800,78.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
ab4d90f0-ae96-4aee-92da-426e8ed7877e,sốt spagetti heinz 400ml,heinz,Gia vị,71100,71100,22.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
c57be527-779a-4d4b-ab93-89f53b0ec36d,dầu dừa tinh khiết organic vietcoco 0.5l,vietcoco,Gia vị,90700,90700,24.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
52f5819f-4366-432d-9a52-48f2c3dc4b03,nước tương nấm shiitake  chin su chai 330ml,chin-su,Gia vị,18200,18200,15.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
2668d6dd-a4d3-4be5-9f10-0395bf4f7973,sốt gia vị hoàn chỉnh barona bún bò huế 80g,barona,Gia vị,16100,16100,132.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
5ae62f53-b5cb-4935-b1c2-3d596d2f78d4,dầu hướng dương vitaorganic cao cấp chai 2l,nobrand,Gia vị,183400,183400,45.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
b7010c01-5bf6-4186-b2c7-db23c9892572,dầu hướng dương vitaorganic cao cấp 1l,nobrand,Gia vị,92400,92400,35.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
341b1661-5d2f-43b5-86e8-90178a8bd22c,sốt gà chiên vị cay miwon han quốc gói 120g,miwon,Gia vị,23600,23600,117.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
26c86db8-a941-4065-83cc-2d3ab618eb2c,sốt muối kim chi hàn quốc miwon 180g,miwon,Gia vị,35700,35700,268.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
62288bba-e6d2-491e-b8ee-77e3e2b8cda1,tương ớt  chin su chai 1kg,chin-su,Gia vị,61200,61200,69.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
7549cb26-3b16-4502-917f-abc778020969,sốt lẩu thái miwon gói 180g,miwon,Gia vị,32000,32000,295.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
3bd37c52-51fb-4fa4-aaa1-fe95ce1a3394,sốt lẩu thập cẩm miwon 180g,miwon,Gia vị,32000,32000,216.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
8f2fca13-e939-4e5f-8fc7-a1a0081977b6,dầu ăn dinh dưỡng  marvela tường an chai 5l,marvela,Gia vị,289000,289000,10.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
c52d2bcd-a30b-4771-a38d-dbe86c2a521d,dầu gạo lứt light 5 dưỡng chất tường an chai 1 lít,tường an,Gia vị,78400,78400,29.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
8e32c07e-5ca5-4ad8-ad06-7f6ffa067750,dầu hào chay maggi từ nấm hương chai 820g,maggi,Gia vị,63400,63400,11.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
2a1c26cc-0a23-4093-8b01-c87cbdf00183,nước xốt mè rang wasabi và rong biển kewpie 210ml,kewpie,Gia vị,64000,64000,282.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
abb44809-a413-4bee-bc3f-a0611802bb52,nước mắm knorr cao cấp 43 độ đạm chai thủy tinh 500ml,knorr,Gia vị,114900,114900,76.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
d9b957d0-19cb-468d-a1b7-250957b5f95c,sốt đậu hũ tứ xuyên lee kum kee 80g,lee kum kee,Gia vị,14900,14900,281.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
d3940e78-9fbd-466b-8a2b-4800668662c1,hạt hêm chin su nấm shiitake & tảo kombu 450g,chin-su,Gia vị,117300,117300,150.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
502aa1bb-346d-4dd1-ba56-77b039edae17,nước mắm chin su cao cấp biển đông khẩu vị nhật 500m,chin-su,Gia vị,102000,102000,183.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
8bcab999-80ae-4316-b0c7-cca384b00ac7,nước cốt dừa tươi vietcoco 160ml,vietcoco,Gia vị,18000,18000,24.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
1b9b8302-3ee8-4bda-a3f6-8b1af3bfff47,dầu ăn thượng hạng neptune light chai 5l,neptune,Gia vị,314000,314000,185.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
11d502a6-d708-4d4b-b335-f123155f0932,neptune hạt nêm 4 trong 1 - heo 380g,neptune,Gia vị,36100,36100,28.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
4eaa321e-cb32-431b-92b8-4f5a451fb8f6,hạt nêm neptune 4 trong 1 - heo 850g,neptune,Gia vị,77300,77300,16.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
4ec9d87c-df21-4cd6-8e31-95070d301096,nước mắm cho bé lê gia 200ml,lê gia,Gia vị,75600,75600,45.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
56f512c5-eb92-418f-ab71-cef3544c4d66,dầu ăn thượng hạng neptune light can 2 lít,neptune,Gia vị,127000,127000,156.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
f6702a14-648b-4a84-ab8c-28ef4058c79e,neptune light dầu ăn thượng hạng 1l,neptune,Gia vị,133000,133000,251.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
cca096ec-d0e6-4d23-b011-211928b05099,gia vị nấu phở bò sg dhfoods 25g,dh foods,Gia vị,16400,16400,227.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
9c977d0c-1604-4ecb-ad4e-77970ad87fb4,muối hồng vipep xay nhuyễn 500g,vipep,Gia vị,48600,48600,9.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
7bfcadc1-9531-4daa-9540-974544072a7c,muối chấm tôm chua cay hảo hảo 120g,hảo hảo,Gia vị,16200,16200,179.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
fffc977d-2c30-45c1-ab6d-42c644768741,sốt spaghetti miwon nguyên bản 220g,miwon,Gia vị,41600,41600,275.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
bbca6cb6-be59-486c-8c5d-8c52cf313430,sốt uớp thịt hàn quốc miwon vị cay 80g,miwon,Gia vị,14100,14100,140.0,,WinMart Supermarket,0.0,WinMart_Dataset,,,,
